T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
289.782,0,19,96,13,0,15,31,8
289.792,0,19,96,13,0,15,31,8
289.802,0,19,92,13,0,15,31,8
289.812,0,19,96,13,0,15,31,8
289.822,0,19,100,12,0,15,31,8
289.832,0,19,96,13,0,15,31,8
289.842,0,19,104,10,0,15,31,8
289.852,0,19,96,11,0,15,31,8
289.862,0,19,96,11,0,15,31,8
289.872,0,19,96,11,0,15,31,8
289.882,0,19,100,10,0,15,31,8
289.892,0,19,92,10,0,15,31,8
289.902,0,19,92,10,0,15,33,8
289.912,0,19,96,10,0,15,34,8
289.922,0,19,100,10,0,15,33,8
289.932,0,19,92,10,0,15,34,8
289.942,0,19,92,10,0,15,31,7
289.952,0,19,92,10,0,15,34,7
289.962,0,19,96,10,0,15,34,8
289.972,0,19,96,10,0,15,34,8
289.982,0,19,96,10,0,15,34,7
289.992,0,19,92,10,0,15,34,7
289.999,0,19,96,11,0,15,35,7
289.999,0,19,96,10,0,15,35,7
289.999,0,19,100,10,0,15,35,7
290.008,0,19,96,10,0,15,35,7
290.018,0,19,96,10,0,16,35,7
290.028,0,19,92,10,0,15,35,7
290.038,0,19,92,10,0,15,35,7
290.048,0,19,96,10,0,15,35,7
290.058,0,19,96,10,0,16,35,7
290.068,0,19,96,10,0,16,35,7
290.078,0,19,100,10,0,15,35,7
290.088,0,19,96,10,0,15,35,7
290.098,0,19,96,10,0,15,35,7
290.108,0,19,100,10,0,16,36,7
290.118,0,19,88,10,0,16,37,7
290.128,0,19,96,10,0,17,37,7
290.138,0,20,96,10,0,17,37,7
290.148,0,19,100,10,0,16,37,7
290.158,0,19,96,10,0,16,37,7
290.168,0,19,100,10,0,17,37,7
290.178,0,19,96,10,0,17,37,7
290.188,0,20,100,10,0,17,37,7
290.198,0,19,96,10,0,16,37,7
290.208,0,19,96,10,0,17,38,7
290.218,0,19,92,10,0,17,37,7
290.228,0,19,96,10,0,17,37,7
290.238,0,19,96,10,0,17,37,7
290.248,0,19,100,10,0,17,37,7
290.258,0,19,96,10,0,17,37,7
290.268,0,19,100,10,0,17,37,7
290.278,0,19,96,10,0,17,38,7
290.288,0,19,104,10,0,17,37,7
290.298,0,19,104,10,0,17,37,7
290.308,0,19,100,10,0,17,37,7
290.318,0,19,96,10,0,17,38,7
290.328,0,19,96,10,0,17,38,7
290.338,0,19,100,10,0,17,38,7
290.348,0,19,100,10,0,17,38,7
290.358,0,19,100,10,0,17,38,7
290.368,0,19,96,10,0,17,38,7
