T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
943.377,0,11,176,16,0,4,0,3
943.387,0,14,176,15,0,5,0,3
943.397,0,14,184,16,0,4,0,3
943.407,0,17,188,14,0,3,0,2
943.417,0,19,192,12,0,4,0,2
943.427,0,22,192,10,0,4,0,2
943.437,0,23,200,10,0,4,0,1
943.447,3,26,204,8,0,5,0,1
943.457,5,30,204,8,0,5,0,2
943.467,6,31,208,6,0,5,0,1
943.477,7,31,216,6,0,4,0,2
943.487,9,39,232,5,0,5,0,2
943.497,14,46,236,3,0,3,0,2
943.507,18,48,240,2,0,4,0,2
943.517,23,56,240,0,0,4,0,1
943.527,30,63,252,0,0,5,0,1
943.537,37,72,252,0,0,5,0,1
943.547,45,83,252,0,0,5,0,1
943.557,54,88,252,0,0,5,0,1
943.567,60,107,228,0,0,4,1,2
943.577,67,116,220,0,0,4,1,2
943.587,73,114,188,0,0,3,1,8
943.597,75,115,180,0,0,2,1,11
943.607,79,111,124,0,0,1,2,19
943.617,76,111,124,0,0,1,1,30
943.627,70,89,104,0,0,1,2,42
943.637,62,67,96,0,0,1,3,56
943.647,54,44,96,0,0,1,3,62
943.657,49,19,76,0,0,1,6,68
943.667,48,14,60,0,0,1,7,76
943.677,50,10,64,0,0,1,11,73
943.687,59,10,48,0,0,0,21,78
943.697,62,6,32,0,0,0,26,72
943.707,47,5,12,0,0,0,31,77
943.717,29,4,16,0,0,0,38,73
943.727,5,4,12,0,0,0,44,71
943.737,0,2,20,0,0,0,47,72
943.747,0,2,12,0,0,0,51,67
943.757,0,3,8,0,0,0,51,60
943.767,0,2,8,0,0,0,52,52
943.777,0,3,8,0,0,0,53,51
943.787,0,3,12,0,0,0,54,46
943.797,0,3,12,0,0,0,56,41
943.807,0,3,12,0,0,0,56,39
943.817,0,3,12,0,0,0,58,31
943.827,0,3,12,0,0,0,58,28
943.837,0,3,12,0,0,0,59,25
943.847,0,3,12,0,0,0,58,26
943.857,0,3,12,0,0,0,57,21
943.867,0,3,12,0,0,1,58,20
943.877,0,3,12,0,0,1,55,20
943.887,0,3,8,0,0,1,55,20
943.897,0,3,12,0,0,1,59,19
943.907,0,3,8,0,0,2,61,17
943.917,0,3,8,0,0,2,63,14
943.927,0,3,8,0,0,3,67,13
943.937,0,3,12,0,0,5,71,11
943.947,0,3,8,0,0,7,69,12
943.957,0,3,8,0,0,12,76,12
943.967,0,4,8,0,0,14,75,12
943.977,0,4,8,0,0,15,75,12
943.987,1,4,8,0,0,17,71,12
943.997,2,4,8,0,0,19,63,12
943.999,2,4,4,0,0,19,63,12
943.999,2,4,4,0,0,24,68,11
944.003,2,4,4,0,0,27,66,8
944.013,2,4,4,0,0,31,75,7
944.023,2,5,4,0,0,36,75,6
944.033,3,5,4,0,0,36,73,3
944.043,3,5,4,0,0,42,78,3
944.053,3,5,4,0,0,47,81,3
944.063,3,5,4,0,0,56,93,2
944.073,3,5,4,0,0,63,96,1
944.083,3,5,4,0,0,68,99,1
944.093,3,6,4,0,2,77,117,1
944.103,3,6,4,0,3,88,117,0
944.113,4,5,4,0,8,99,119,0
944.123,3,6,4,0,15,112,115,0
944.133,3,5,4,0,19,127,112,0
944.143,4,5,8,0,25,140,91,0
944.153,5,4,8,2,34,147,86,0
944.163,5,3,12,6,50,163,72,0
944.173,2,3,8,13,63,168,61,0
944.183,0,3,12,23,81,169,34,0
944.193,0,2,8,30,101,168,27,0
944.203,0,3,8,43,113,140,11,0
944.213,1,1,12,60,121,127,5,0
944.223,2,1,12,85,114,113,10,0
944.233,2,1,12,101,102,78,8,0
944.243,3,1,12,104,87,50,6,0
944.253,3,1,20,111,84,38,7,0
944.263,1,1,32,106,67,26,9,0
944.273,1,1,52,102,43,18,5,0
944.283,0,2,76,99,34,12,5,0
944.293,0,2,72,95,31,10,3,0
944.303,0,4,96,94,13,3,1,0
944.313,0,3,104,97,0,5,1,0
944.323,0,3,112,99,0,3,0,0
944.333,0,3,120,98,1,3,0,0
944.343,0,4,124,96,0,2,0,0
944.353,0,5,124,90,0,4,0,0
944.363,0,4,124,82,0,3,0,0
944.373,0,4,124,75,0,3,0,0
944.383,0,6,124,70,0,3,0,0
944.393,0,5,124,59,0,3,0,0
944.403,0,6,124,51,0,3,0,0
944.413,0,7,132,46,0,3,0,0
944.423,0,7,136,35,0,3,0,0
944.433,0,9,136,28,0,3,0,0
944.443,0,7,140,28,0,3,0,0
944.453,0,8,140,24,0,3,0,0
944.463,0,9,148,20,0,3,0,0
944.473,0,12,144,20,0,3,0,0
944.483,0,11,152,20,0,3,0,0
944.493,0,14,148,19,0,3,0,0
944.503,0,15,144,19,0,3,0,0
944.513,0,20,148,19,0,3,0,0
944.523,0,23,148,17,0,3,0,0
944.533,0,24,152,16,0,3,0,0
944.543,0,25,152,17,0,3,0,0
944.553,0,27,148,17,0,3,0,0
944.563,2,29,152,16,0,3,0,0
944.573,3,30,152,16,0,3,0,0
944.583,4,31,160,15,0,3,0,0
944.593,6,36,168,12,0,3,0,0
944.603,7,41,172,12,0,3,0,0
944.613,8,47,168,10,0,3,0,0
944.623,9,52,176,10,0,3,0,0
944.633,11,52,180,8,0,3,0,0
944.643,12,57,188,6,0,3,0,0
944.653,15,63,188,6,0,3,0,0
944.663,20,79,192,2,0,3,0,0
944.673,25,86,196,0,0,3,0,0
944.683,28,98,204,0,0,5,0,0
944.693,42,108,204,0,0,5,0,0
944.703,55,120,204,0,0,6,0,0
944.713,67,135,204,0,0,5,0,0
944.723,78,151,176,0,0,5,0,0
944.733,84,159,168,0,0,5,0,0
944.743,99,174,160,0,0,4,0,1
944.753,101,181,132,0,0,3,0,3
944.763,108,174,116,0,0,3,0,8
944.773,106,161,100,0,0,3,0,11
944.783,105,135,84,0,0,1,0,15
944.793,100,109,68,0,0,0,0,24
944.803,87,74,64,0,0,1,1,40
944.813,73,53,68,0,0,0,3,53
944.823,67,27,64,0,0,0,6,68
944.833,70,15,60,0,0,0,6,80
944.843,79,14,56,0,0,0,8,89
944.853,81,7,44,0,0,0,9,99
944.863,68,8,16,0,0,0,12,96
944.873,43,5,8,0,0,1,18,91
944.883,22,5,12,0,0,1,24,89
944.893,2,2,12,0,0,1,28,89
944.903,0,4,8,0,0,1,30,104
944.913,0,4,4,0,0,3,29,103
944.923,0,3,8,0,0,5,26,100
944.933,0,3,8,0,0,7,27,90
944.943,1,3,8,0,0,8,28,81
944.953,0,3,8,0,0,9,27,76
944.963,0,3,8,0,0,9,25,61
944.973,0,3,8,0,0,11,25,45
944.983,1,3,12,0,0,10,24,43
944.993,1,3,8,0,0,9,23,38
944.999,1,3,8,0,0,10,23,31
944.999,1,2,12,0,0,9,22,31
944.999,0,2,12,0,0,9,23,30
945.009,0,2,8,0,0,7,23,29
945.019,0,2,8,0,0,6,23,26
945.029,1,2,8,0,0,7,22,25
945.039,0,2,8,0,0,7,23,26
945.049,1,2,8,0,0,8,23,24
945.059,2,2,8,0,0,8,24,24
945.069,2,2,8,0,0,9,27,26
945.079,2,3,4,0,0,10,27,26
945.089,2,3,4,0,0,12,28,22
945.099,3,3,4,0,0,15,31,19
945.109,3,3,4,0,0,15,31,19
945.119,3,3,4,0,0,19,38,16
945.129,3,3,4,0,0,24,39,18
945.139,3,2,4,0,0,25,41,15
945.149,3,2,4,0,0,25,45,12
945.159,3,2,4,0,0,27,50,11
945.169,3,3,4,0,0,31,58,7
945.179,3,4,4,0,0,36,63,5
945.189,3,4,4,0,0,41,70,3
945.199,4,4,4,0,0,48,76,2
945.209,3,4,4,0,0,58,72,2
945.219,3,4,4,0,0,66,75,2
945.229,3,4,0,0,0,76,75,1
945.239,3,4,4,0,2,87,78,0
945.249,3,4,4,0,4,100,89,0
945.259,3,4,4,0,11,112,94,0
945.269,4,5,4,0,15,127,103,0
945.279,4,4,0,0,24,138,105,0
945.289,3,4,4,0,36,151,96,0
945.299,2,4,4,0,56,156,77,0
945.309,3,2,4,2,69,166,62,0
945.319,2,3,4,10,85,170,43,0
945.329,0,3,4,15,109,162,31,0
945.339,0,3,8,23,125,163,22,0
945.349,1,2,8,32,141,142,14,0
945.359,1,1,8,61,145,115,12,0
945.369,1,1,8,95,138,97,8,0
945.379,1,1,8,128,115,62,8,0
945.389,3,1,12,141,106,46,8,0
945.399,3,1,24,143,85,34,9,0
945.409,3,1,24,137,55,24,10,0
945.419,1,1,44,127,43,20,7,0
945.429,0,1,60,121,35,10,4,0
945.439,0,1,88,115,18,6,2,0
945.449,0,2,92,111,0,7,1,0
945.459,0,3,108,115,0,7,0,0
945.469,0,2,116,115,0,4,3,0
945.479,0,2,120,113,0,4,2,0
945.489,0,3,116,109,0,4,2,0
945.499,0,2,112,100,0,6,2,0
945.509,0,3,120,87,0,6,3,0
945.519,0,3,120,72,0,5,2,0
945.529,0,3,120,70,1,4,3,0
945.539,0,4,116,57,1,4,2,0
945.549,0,4,124,50,1,4,3,0
945.559,0,3,124,40,1,4,4,0
945.569,0,3,140,30,1,5,3,0
945.579,0,2,136,18,1,5,3,0
945.589,0,2,148,18,1,3,3,0
945.599,0,3,152,15,1,4,3,0
945.609,0,4,152,13,1,5,3,0
945.619,0,4,156,14,0,5,3,0
945.629,0,5,160,13,0,6,3,0
945.639,0,6,176,15,1,6,3,0
945.649,0,8,180,13,0,6,3,0
945.659,0,9,180,12,0,6,4,0
945.669,0,9,192,11,0,5,4,0
945.679,0,9,200,10,1,4,4,0
945.689,0,10,200,11,1,3,4,0
945.699,0,12,204,10,1,3,4,0
945.709,0,15,204,10,1,3,3,0
945.719,0,15,212,10,1,2,4,0
945.729,0,18,220,8,0,1,4,0
945.739,0,19,224,8,0,2,5,0
945.749,0,22,228,7,0,1,5,0
945.759,0,24,240,6,0,1,6,0
945.769,2,26,244,4,0,1,5,0
945.779,5,31,252,2,0,1,5,0
945.789,7,39,252,2,0,1,5,0
945.799,11,46,252,1,0,1,5,0
945.809,15,53,252,0,0,1,4,0
945.819,24,63,272,0,0,2,4,0
945.829,31,69,280,0,0,2,4,0
945.839,43,83,276,0,0,2,3,0
945.849,55,95,252,0,0,2,3,0
945.859,67,107,228,0,0,2,4,0
945.869,83,112,228,0,0,2,4,0
945.879,89,123,196,0,0,2,4,0
945.889,100,135,180,0,0,2,5,0
945.899,111,142,148,0,0,1,4,0
945.909,118,141,120,0,0,0,4,7
945.919,113,123,116,0,0,1,2,15
945.929,105,99,104,0,0,1,5,31
945.939,94,79,88,0,0,1,6,51
945.949,90,48,72,0,0,0,5,68
945.959,84,31,68,0,0,0,8,85
945.969,85,18,68,0,0,0,8,87
945.979,116,12,52,0,0,0,9,87
945.989,91,9,36,0,0,0,14,72
945.999,73,9,32,0,0,0,24,72
945.999,50,5,12,0,0,1,28,70
945.999,23,6,16,0,0,3,38,71
946.005,7,3,16,0,0,3,41,66
946.015,1,5,8,0,0,4,44,60
946.025,0,3,8,0,0,5,42,59
946.035,1,3,4,0,0,6,44,53
946.045,1,3,4,0,0,5,46,44
946.055,1,3,4,0,0,6,46,35
