T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
525.769,0,5,36,0,0,7,9,1
525.779,0,5,32,0,0,6,9,1
525.789,0,5,36,0,0,6,9,1
525.799,0,5,36,0,0,7,9,1
525.809,0,5,32,0,0,7,9,1
525.819,0,5,32,0,0,7,9,1
525.829,0,5,36,0,0,7,9,1
525.839,0,5,36,1,0,6,9,1
525.849,0,5,36,0,0,7,9,1
525.859,0,5,36,1,0,7,9,1
525.869,0,5,32,0,0,7,9,1
525.879,0,5,36,0,0,7,9,1
525.889,0,5,32,0,0,7,9,1
525.899,0,5,32,1,0,7,9,1
525.909,0,5,32,0,0,7,9,1
525.919,0,5,36,1,0,7,9,1
525.929,0,5,32,1,0,7,9,1
525.939,0,5,32,0,0,7,9,1
525.949,0,5,36,1,0,7,9,1
525.959,0,5,32,0,0,7,9,1
525.969,0,5,36,0,0,7,9,1
525.979,0,5,32,0,0,7,9,1
525.989,0,5,36,1,0,7,9,1
525.999,0,5,32,0,0,7,9,1
525.999,0,5,32,0,0,7,9,1
525.999,0,5,32,1,0,7,9,1
526.005,0,5,32,1,0,7,9,1
526.015,0,5,32,0,0,7,9,1
526.025,0,5,28,0,0,7,9,1
526.035,0,5,36,0,0,7,9,1
526.045,0,5,36,1,0,7,9,1
526.055,0,5,32,0,0,7,9,1
526.065,0,5,32,1,0,7,9,1
526.075,0,5,32,0,0,7,8,1
526.085,0,5,32,0,0,7,9,1
526.095,0,5,36,1,0,7,9,1
526.105,0,5,36,1,0,7,9,1
526.115,0,5,32,1,0,7,9,1
526.125,0,5,32,0,0,7,9,1
526.135,0,5,36,1,0,7,9,1
526.145,0,5,36,1,0,7,9,1
526.155,0,5,32,1,0,7,9,1
526.165,0,5,32,0,0,7,9,1
526.175,0,5,36,1,0,7,9,1
526.185,0,5,36,1,0,7,9,1
526.195,0,5,36,0,0,7,9,1
526.205,0,5,32,1,0,7,9,1
526.215,0,5,36,1,0,7,9,1
526.225,0,5,32,1,0,7,9,1
526.235,0,5,36,1,0,7,9,1
526.245,0,5,32,1,0,7,9,1
526.255,0,5,32,0,0,7,9,1
526.265,0,5,36,1,0,7,9,1
526.275,0,5,36,1,0,7,9,1
526.285,0,5,36,0,0,7,9,1
526.295,0,5,32,0,0,7,9,1
526.305,0,5,36,1,0,7,9,1
526.315,0,5,32,1,0,7,9,1
526.325,0,5,36,0,0,7,9,1
526.335,0,5,32,1,0,7,9,1
526.345,0,5,32,0,0,7,9,1
526.355,0,5,36,1,0,7,9,1
526.365,0,5,36,1,0,6,8,1
526.375,0,5,36,0,0,7,9,1
526.385,0,5,32,0,0,7,9,1
526.395,0,5,32,0,0,7,9,1
526.405,0,5,36,1,0,7,9,1
526.415,0,5,36,1,0,7,9,1
526.425,0,5,32,1,0,7,9,1
526.435,0,5,32,1,0,7,9,1
526.445,0,5,36,1,0,7,8,1
526.455,0,5,36,1,0,7,9,1
526.465,0,5,36,0,0,7,9,1
526.475,0,5,32,1,0,7,9,1
526.485,0,5,36,1,0,7,8,1
526.495,0,5,36,0,0,7,8,1
526.505,0,5,36,0,0,7,9,1
526.515,0,5,32,0,0,7,9,1
526.525,0,5,32,1,0,7,9,1
526.535,0,5,36,1,0,7,9,1
526.545,0,5,32,1,0,7,9,1
526.555,0,5,32,0,0,7,9,1
526.565,0,5,36,1,0,7,9,1
526.575,0,5,36,0,0,7,9,1
526.585,0,5,36,1,0,7,9,1
526.595,0,5,32,0,0,7,8,1
526.605,0,5,36,0,0,7,9,1
526.615,0,5,36,1,0,7,9,1
526.625,0,5,36,1,0,7,9,1
526.635,0,5,32,0,0,7,9,1
526.645,0,5,36,1,0,7,9,1
526.655,0,5,36,1,0,7,9,1
526.665,0,5,32,1,0,7,9,1
526.675,0,5,36,0,0,7,8,1
526.685,0,5,36,0,0,7,9,1
526.695,0,5,36,1,0,7,9,1
526.705,0,5,32,0,0,7,9,1
526.715,0,5,36,1,0,7,9,1
526.725,0,5,32,0,0,7,9,1
526.735,0,5,32,1,0,7,9,1
526.745,0,5,32,0,0,7,9,1
526.755,0,5,36,0,0,7,9,1
526.765,0,5,36,1,0,7,9,1
526.775,0,5,36,1,0,7,8,1
526.785,0,5,36,1,0,7,9,1
526.795,0,5,40,1,0,7,9,1
526.805,0,5,36,1,0,7,9,1
526.815,0,5,32,1,0,7,9,1
526.825,0,5,32,0,0,6,9,1
526.835,0,5,32,0,0,6,8,1
526.845,0,5,32,0,0,7,9,1
526.855,0,5,36,1,0,6,9,1
526.865,0,5,32,0,0,6,9,1
526.875,0,5,32,1,0,6,9,1
526.885,0,5,36,1,0,7,9,1
526.895,0,5,32,1,0,6,9,1
526.905,0,5,32,0,0,7,9,1
526.915,0,5,32,0,0,7,9,1
526.925,0,5,32,1,0,7,9,1
526.935,0,5,32,1,0,7,9,1
526.945,0,5,36,0,0,7,9,1
526.955,0,5,32,1,0,6,8,1
526.965,0,5,32,1,0,6,9,1
526.975,0,5,36,0,0,6,9,1
526.985,0,5,32,1,0,6,8,1
526.995,0,5,36,1,0,6,9,1
526.999,0,5,40,1,0,6,9,1
526.999,0,5,32,0,0,7,9,1
527.001,0,5,32,0,0,6,8,1
527.011,0,5,36,0,0,6,9,1
527.021,0,5,36,0,0,7,9,1
527.031,0,5,40,1,0,6,9,1
527.041,0,5,32,0,0,6,9,1
527.051,0,5,36,1,0,6,9,1
527.061,0,5,36,0,0,6,9,1
527.071,0,5,36,1,0,6,9,1
527.081,0,5,32,0,0,6,8,1
527.091,0,5,36,1,0,6,9,1
527.101,0,5,36,1,0,6,8,1
527.111,0,5,32,1,0,6,9,1
527.121,0,5,32,1,0,6,8,1
527.131,0,5,32,0,0,6,9,1
527.141,0,5,36,1,0,7,9,1
527.151,0,5,40,1,0,7,9,1
527.161,0,5,36,1,0,6,9,1
527.171,0,5,36,1,0,6,9,1
527.181,0,5,28,0,0,6,8,1
527.191,0,5,36,1,0,6,9,1
527.201,0,5,32,0,0,6,8,1
527.211,0,5,32,1,0,6,9,1
527.221,0,5,36,0,0,7,9,1
527.231,0,5,36,1,0,7,9,1
