T, L_Toe, L_Inner, L_Outer, L_Heel, R_Toe, R_Inner, R_Outer, R_Heel
60.731,0,3,152,71,0,2,0,0
60.741,0,7,164,61,0,2,0,0
60.751,0,3,156,19,0,2,0,0
60.761,0,3,160,28,0,2,0,0
60.771,0,8,172,49,0,2,0,0
60.781,0,9,172,10,0,3,0,0
60.791,0,4,172,28,0,4,0,0
60.801,0,5,172,52,0,4,0,0
60.811,0,11,184,32,0,3,0,0
60.821,0,6,176,2,0,3,0,0
60.831,0,7,184,7,0,3,0,0
60.841,0,14,188,40,0,3,0,0
60.851,0,15,196,0,0,3,1,0
60.861,0,10,192,3,0,3,1,0
60.871,0,13,200,38,0,4,1,0
60.881,0,23,204,21,0,4,1,0
60.891,0,26,204,0,0,4,1,0
60.901,0,23,204,0,0,3,1,0
60.911,5,33,216,20,0,3,1,0
60.921,18,39,224,0,0,4,1,0
60.931,0,43,232,0,0,3,1,0
60.941,2,48,240,0,0,3,2,0
60.951,52,62,252,0,0,3,2,0
60.961,6,73,264,0,0,3,2,0
60.971,34,75,252,0,0,3,2,0
60.981,61,93,252,0,0,3,3,0
60.991,66,103,248,0,0,3,1,2
60.999,61,110,224,0,0,4,2,1
60.999,68,115,208,0,0,3,2,1
60.999,81,118,180,0,0,2,2,7
61.007,87,115,168,0,0,0,2,14
61.017,83,116,144,0,0,1,0,15
61.027,83,101,140,0,0,0,0,26
61.037,82,84,100,0,0,0,1,38
61.047,69,60,92,0,0,0,1,42
61.057,59,37,76,0,0,0,1,50
61.067,61,19,80,0,0,0,1,56
61.077,48,15,56,0,0,0,9,53
61.087,52,13,56,0,0,1,11,52
61.097,51,10,48,0,0,1,18,54
61.107,60,8,48,0,0,3,30,57
61.117,52,6,24,0,0,2,27,52
61.127,35,5,20,0,0,3,26,55
61.137,19,3,12,0,0,3,27,56
61.147,2,4,16,0,0,5,28,59
61.157,0,3,8,0,0,5,26,58
61.167,0,3,8,0,0,4,31,57
61.177,0,3,8,0,0,6,31,55
61.187,0,3,8,0,0,6,31,51
61.197,0,3,8,0,0,5,31,45
61.207,0,3,8,0,0,5,31,41
61.217,0,3,8,0,0,8,37,41
61.227,0,4,8,0,0,7,37,34
61.237,0,4,8,0,0,7,35,25
61.247,0,5,8,0,0,10,35,27
61.257,0,3,8,0,0,15,37,23
61.267,0,4,8,0,0,15,36,21
61.277,0,3,8,0,0,15,35,16
61.287,0,3,8,0,0,16,38,21
61.297,0,4,8,0,0,19,45,20
61.307,0,4,4,0,0,17,43,15
61.317,0,4,4,0,0,19,42,12
61.327,0,3,4,0,0,23,45,15
61.337,0,3,4,0,0,23,43,13
61.347,0,4,4,0,0,24,44,10
61.357,0,4,4,0,0,26,49,12
61.367,0,4,4,0,0,31,55,10
61.377,0,4,4,0,0,31,55,6
61.387,1,4,8,0,0,36,56,6
